entry_time,exit_time,trade_type,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_currency,account_balance,result,setup_type,trigger_level
2025-03-31 10:39:00,2025-03-31 10:52:00,sell,1.08225,1.08315,1.08315,1.0804499999999997,2585558.461899955,-2327.002615710277,230373.2589553174,loss,MSS - Bearish,Break of HL at 1.08256
2025-03-31 11:08:00,2025-03-31 15:50:00,sell,1.08235,1.0803099999999999,1.08337,1.0803099999999999,2258561.362306987,4607.465179106348,234980.72413442374,win,MSS - Bearish,Break of HL at 1.08256
2025-03-31 15:50:00,2025-03-31 16:21:00,sell,1.08017,1.08187,1.08187,1.07677,1382239.553731876,-2349.8072413442374,232630.9168930795,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 16:24:00,2025-03-31 17:02:00,sell,1.08149,1.08033,1.08207,1.08033,4010877.8774667154,4652.61833786159,237283.53523094108,win,MSS - Bearish,Break of HL at 1.08161
2025-03-31 17:02:00,2025-03-31 18:11:00,sell,1.08011,1.08151,1.08151,1.0773099999999998,1694882.39450664,-2372.835352309411,234910.69987863168,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 18:11:00,2025-03-31 18:12:00,sell,1.08082,1.08042,1.08042,1.08002,5872767.496966439,2349.106998786317,237259.806877418,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 18:12:00,2025-03-31 18:57:00,sell,1.08096,1.0796599999999998,1.08161,1.0796599999999998,3650150.875036979,4745.196137548361,242005.00301496638,win,MSS - Bearish,Break of HL at 1.08161
2025-03-31 18:57:00,2025-03-31 19:36:00,sell,1.07942,1.0805,1.0805,1.07726,2240787.0649534552,-2420.050030149664,239584.95298481671,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:36:00,2025-03-31 19:37:00,sell,1.08048,1.0801,1.0801,1.07972,6304867.183810187,2395.849529848167,241980.8025146649,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:37:00,2025-03-31 19:38:00,sell,1.08071,1.0801,1.0801,1.07949,3966898.4018797562,2419.808025146649,244400.61053981155,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:38:00,2025-03-31 19:39:00,sell,1.08078,1.0801,1.0801,1.07942,3594126.6255853903,2444.0061053981153,246844.61664520967,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:39:00,2025-03-31 19:40:00,sell,1.08067,1.0801,1.0801,1.07953,4330607.30956539,2468.446166452097,249313.06281166177,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:40:00,2025-03-31 19:41:00,sell,1.08091,1.0801,1.0801,1.07929,3077939.0470576384,2493.1306281166176,251806.19343977838,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:41:00,2025-03-31 19:42:00,sell,1.08107,1.0801,1.0801,1.0791300000000001,2595940.138554643,2518.0619343977837,254324.25537417617,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:42:00,2025-03-31 19:43:00,sell,1.08088,1.0801,1.0801,1.07932,3260567.37659199,2543.2425537417616,256867.49792791792,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:43:00,2025-03-31 19:44:00,sell,1.0809,1.0801,1.0801,1.0793000000000001,3210843.724099328,2568.6749792791793,259436.1729071971,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:44:00,2025-03-31 19:45:00,sell,1.08097,1.0801,1.0801,1.0792300000000001,2982024.975945046,2594.361729071971,262030.53463626906,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:45:00,2025-03-31 19:46:00,sell,1.08125,1.0801,1.0801,1.07895,2278526.388141501,2620.3053463626907,264650.83998263173,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:46:00,2025-03-31 19:47:00,sell,1.08127,1.0801,1.0801,1.0789300000000002,2261972.991304751,2646.5083998263176,267297.34838245803,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:47:00,2025-03-31 19:48:00,sell,1.08138,1.0801,1.0801,1.0788200000000001,2088260.5342380386,2672.9734838245804,269970.3218662826,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:48:00,2025-03-31 19:49:00,sell,1.08142,1.0801,1.0801,1.07878,2045229.7111082205,2699.703218662826,272670.02508494543,loss,MSS - Bearish,Break of HL at 1.08161
2025-03-31 19:49:00,2025-04-01 14:37:00,buy,1.08142,1.07846,1.07846,1.0873400000000002,921182.5171788468,-2726.7002508494543,269943.32483409595,loss,MSS - Bullish,Break of LH at 1.08010
2025-04-01 14:37:00,2025-04-01 17:01:00,sell,1.07869,1.07954,1.07954,1.07699,3175803.821577534,-2699.4332483409594,267243.891585755,loss,MSS - Bearish,Break of HL at 1.07897
2025-04-01 17:10:00,2025-04-02 10:14:00,buy,1.08067,1.07833,1.07833,1.08535,1142067.9127596326,-2672.43891585755,264571.45266989747,loss,MSS - Bullish,Break of LH at 1.07990
2025-04-02 10:14:00,2025-04-02 11:07:00,sell,1.07831,1.07942,1.07942,1.0760900000000002,2383526.6006298265,-2645.714526698975,261925.73814319848,loss,MSS - Bearish,Break of HL at 1.07935
2025-04-02 11:10:00,2025-04-02 11:15:00,sell,1.07932,1.07953,1.07953,1.0789,12472654.197292583,-2619.257381431985,259306.4807617665,loss,MSS - Bearish,Break of HL at 1.07935
2025-04-02 11:15:00,2025-04-02 13:28:00,buy,1.07965,1.079,1.079,1.08095,3989330.473257704,-2593.064807617665,256713.41595414883,loss,MSS - Bullish,Break of LH at 1.07953
2025-04-02 14:35:00,2025-04-02 15:15:00,buy,1.08011,1.07985,1.07985,1.0806299999999998,9873592.92131619,-2567.1341595414883,254146.28179460735,loss,MSS - Bullish,Break of LH at 1.08007
2025-04-02 15:20:00,2025-04-02 15:57:00,buy,1.08027,1.08163,1.07959,1.08163,3737445.3205088554,5082.9256358921475,259229.2074304995,win,MSS - Bullish,Break of LH at 1.08007
2025-04-02 15:57:00,2025-04-02 17:47:00,buy,1.08164,1.08436,1.08028,1.08436,1906097.113459516,5184.58414860999,264413.7915791095,win,MSS - Bullish,Break of LH at 1.08007
2025-04-02 17:47:00,2025-04-02 23:17:00,buy,1.08464,1.0901000000000003,1.08191,1.0901000000000003,968548.6871029222,5288.27583158219,269702.0674106917,win,MSS - Bullish,Break of LH at 1.08007
2025-04-03 08:00:00,2025-04-03 08:05:00,buy,1.09073,1.09113,1.09053,1.09113,13485103.37053607,5394.041348213834,275096.10875890555,win,MSS - Bullish,Break of LH at 1.08255
2025-04-03 08:05:00,2025-04-03 08:21:00,buy,1.0911,1.0922399999999999,1.09053,1.0922399999999999,4826247.522086406,5501.9221751781115,280598.0309340837,win,MSS - Bullish,Break of LH at 1.08255
2025-04-03 08:21:00,2025-04-03 09:34:00,buy,1.09224,1.0956600000000003,1.09053,1.0956600000000003,1640924.1575091651,5611.960618681674,286209.99155276536,win,MSS - Bullish,Break of LH at 1.08255
2025-04-03 09:34:00,2025-04-03 12:08:00,buy,1.0964,1.1023200000000002,1.09344,1.1023200000000002,966925.6471376967,5724.199831055307,291934.19138382067,win,MSS - Bullish,Break of LH at 1.08255
2025-04-03 12:08:00,2025-04-03 13:12:00,buy,1.10309,1.1086099999999997,1.10033,1.1086099999999997,1057732.5774776596,5838.683827676414,297772.87521149707,win,MSS - Bullish,Break of LH at 1.08255
2025-04-03 13:12:00,2025-04-03 20:12:00,buy,1.11148,1.10261,1.10261,1.12922,335707.86382356175,-2977.7287521149706,294795.1464593821,loss,MSS - Bullish,Break of LH at 1.08255
2025-04-03 20:12:00,2025-04-03 23:44:00,sell,1.10243,1.10426,1.10426,1.09877,1610902.4396687562,-2947.951464593821,291847.19499478827,loss,MSS - Bearish,Break of HL at 1.10579
2025-04-04 08:00:00,2025-04-04 08:01:00,buy,1.10865,1.10841,1.10841,1.10913,12160299.7914486,-2918.471949947883,288928.7230448404,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:02:00,2025-04-04 08:03:00,buy,1.10851,1.1087900000000002,1.10837,1.1087900000000002,20637765.93177004,5778.574460896808,294707.29750573717,win,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:03:00,2025-04-04 08:05:00,buy,1.10877,1.10957,1.10837,1.10957,7367682.437644241,5894.145950114744,300601.4434558519,win,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:05:00,2025-04-04 08:39:00,buy,1.10957,1.10837,1.10837,1.1119699999999997,2505012.028799042,-3006.0144345585195,297595.4290212934,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:41:00,2025-04-04 08:42:00,buy,1.10826,1.10837,1.10837,1.1084800000000001,27054129.91101327,2975.954290212934,300571.38331150636,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:43:00,2025-04-04 08:44:00,buy,1.10813,1.10837,1.10837,1.10861,12523807.637978494,3005.7138331150636,303577.0971446214,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:44:00,2025-04-04 08:45:00,buy,1.10804,1.10837,1.10837,1.1087000000000002,9199305.97407488,3035.7709714462144,306612.86811606766,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:45:00,2025-04-04 08:46:00,buy,1.1081,1.10837,1.10837,1.10864,11356032.152447268,3066.128681160677,309678.99679722835,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:46:00,2025-04-04 08:47:00,buy,1.10793,1.10837,1.10837,1.10881,7038159.018118891,3096.7899679722836,312775.7867652006,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:47:00,2025-04-04 08:48:00,buy,1.10806,1.10837,1.10837,1.10868,10089541.508553801,3127.757867652006,315903.5446328526,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:48:00,2025-04-04 08:49:00,buy,1.10792,1.10837,1.10837,1.1088200000000001,7020078.769617988,3159.035446328526,319062.5800791811,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:49:00,2025-04-04 08:50:00,buy,1.10792,1.10837,1.10837,1.1088200000000001,7090279.557314168,3190.6258007918113,322253.20587997296,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:50:00,2025-04-04 08:51:00,buy,1.10805,1.10837,1.10837,1.1086900000000002,10070412.683746072,3222.53205879973,325475.7379387727,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:51:00,2025-04-04 08:52:00,buy,1.10817,1.10837,1.10837,1.10857,16273786.896940429,3254.7573793877273,328730.49531816045,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:52:00,2025-04-04 08:53:00,buy,1.10813,1.10837,1.10837,1.10861,13697103.971588993,3287.3049531816046,332017.80027134204,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:54:00,2025-04-04 08:55:00,buy,1.10788,1.10837,1.10837,1.1088600000000002,6775873.474923945,3320.1780027134205,335337.97827405547,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 08:55:00,2025-04-04 09:02:00,buy,1.1081,1.10781,1.10781,1.1086800000000003,11563378.561169403,-3353.3797827405547,331984.5984913149,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:04:00,2025-04-04 09:05:00,buy,1.10757,1.10781,1.10781,1.10805,13832691.603803752,3319.845984913149,335304.4444762281,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:05:00,2025-04-04 09:06:00,buy,1.10746,1.10781,1.10781,1.1081599999999998,9580126.985039182,3353.044444762281,338657.4889209904,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:06:00,2025-04-04 09:07:00,buy,1.10725,1.10781,1.10781,1.1083699999999999,6047455.159304545,3386.5748892099036,342044.06381020026,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:07:00,2025-04-04 09:08:00,buy,1.10711,1.10781,1.10781,1.1085099999999999,4886343.768717685,3420.4406381020026,345464.50444830226,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:08:00,2025-04-04 09:09:00,buy,1.10706,1.10781,1.10781,1.10856,4606193.392643856,3454.645044483023,348919.1494927853,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:09:00,2025-04-04 09:10:00,buy,1.10706,1.10781,1.10781,1.10856,4652255.326570295,3489.1914949278535,352408.34098771313,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:10:00,2025-04-04 09:19:00,buy,1.10731,1.10689,1.10689,1.1081500000000002,8390674.785420004,-3524.0834098771315,348884.257577836,loss,MSS - Bullish,Break of LH at 1.10435
2025-04-04 09:21:00,2025-04-04 10:35:00,sell,1.10667,1.10449,1.10776,1.10449,3200773.0053011435,6977.68515155672,355861.94272939273,win,MSS - Bearish,Break of HL at 1.10689
2025-04-04 10:35:00,2025-04-04 11:00:00,sell,1.1041,1.0990000000000004,1.10665,1.0990000000000004,1395537.030311437,7117.238854587855,362979.18158398056,win,MSS - Bearish,Break of HL at 1.10689
2025-04-04 11:00:00,2025-04-04 13:24:00,sell,1.09784,1.10235,1.10235,1.08882,804831.8882128147,-3629.7918158398056,359349.38976814074,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:24:00,2025-04-04 13:25:00,sell,1.10325,1.09896,1.09896,1.0946699999999998,837644.2651937765,3593.4938976814074,362942.88366582216,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:25:00,2025-04-04 13:26:00,sell,1.1032,1.09896,1.09896,1.09472,855997.3671363688,3629.428836658222,366572.3125024804,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:26:00,2025-04-04 13:27:00,sell,1.10396,1.09896,1.09896,1.0939599999999998,733144.6250049439,3665.723125024804,370238.0356275052,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:27:00,2025-04-04 13:28:00,sell,1.10372,1.09896,1.09896,1.0941999999999998,777810.999217432,3702.3803562750522,373940.4159837803,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:28:00,2025-04-04 13:29:00,sell,1.10388,1.09896,1.09896,1.09404,760041.495901987,3739.4041598378026,377679.8201436181,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:29:00,2025-04-04 13:30:00,sell,1.10442,1.09896,1.09896,1.0935,691721.2823143163,3776.798201436181,381456.6183450543,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:30:00,2025-04-04 13:31:00,sell,1.10379,1.09896,1.09896,1.0941299999999998,789765.2553727649,3814.5661834505427,385271.1845285048,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:31:00,2025-04-04 13:32:00,sell,1.1041,1.09896,1.09896,1.0938199999999998,749554.8337130233,3852.711845285048,389123.8963737898,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:32:00,2025-04-04 13:33:00,sell,1.10487,1.09896,1.09896,1.0930499999999999,658416.068314356,3891.238963737898,393015.1353375277,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:33:00,2025-04-04 13:34:00,sell,1.10424,1.09896,1.09896,1.0936799999999998,744346.8472301417,3930.1513533752777,396945.286690903,loss,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:34:00,2025-04-04 13:35:00,sell,1.10468,1.1041800000000004,1.10493,1.1041800000000004,15877811.46764492,7938.90573381806,404884.1924247211,win,MSS - Bearish,Break of HL at 1.10689
2025-04-04 13:35:00,2025-04-04 13:51:00,sell,1.10417,1.1026500000000004,1.10493,1.1026500000000004,5327423.584536702,8097.683848494423,412981.8762732155,win,MSS - Bearish,Break of HL at 1.10689
2025-04-04 14:10:00,2025-04-04 15:50:00,buy,1.10503,1.10216,1.10216,1.1107699999999998,1438961.2413701247,-4129.818762732155,408852.05751048337,loss,MSS - Bullish,Break of LH at 1.10493
2025-04-04 16:59:00,2025-04-04 20:07:00,sell,1.10059,1.09505,1.10336,1.09505,1476000.207619106,8177.041150209668,417029.09866069304,win,MSS - Bearish,Break of HL at 1.10073
2025-04-04 20:07:00,2025-04-07 00:00:00,sell,1.09502,1.0897600000000003,1.09765,1.0897600000000003,1585661.972093944,8340.58197321386,425369.6806339069,win,MSS - Bearish,Break of HL at 1.10073
2025-04-07 08:00:00,2025-04-07 08:03:00,buy,1.09824,1.0986400000000005,1.09804,1.0986400000000005,21268484.031674076,8507.39361267814,433877.0742465851,win,MSS - Bullish,Break of LH at 1.09527
2025-04-07 08:03:00,2025-04-07 08:10:00,buy,1.09848,1.09804,1.09804,1.09936,9860842.596513389,-4338.770742465851,429538.3035041192,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 08:10:00,2025-04-07 08:11:00,buy,1.0978,1.09804,1.09804,1.0982799999999997,17897429.312686853,4295.383035041193,433833.68653916044,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 08:11:00,2025-04-07 08:18:00,buy,1.09807,1.0987100000000003,1.09775,1.0987100000000003,13557302.704344612,8676.673730783208,442510.36026994366,win,MSS - Bullish,Break of LH at 1.09527
2025-04-07 08:18:00,2025-04-07 09:47:00,buy,1.09924,1.10222,1.09775,1.10222,2969868.189731183,8850.207205398874,451360.56747534254,win,MSS - Bullish,Break of LH at 1.09527
2025-04-07 09:47:00,2025-04-07 09:54:00,buy,1.10222,1.1001,1.1001,1.1064599999999998,2129059.2805441692,-4513.605674753426,446846.9618005891,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 09:55:00,2025-04-07 09:56:00,buy,1.09942,1.1001,1.1001,1.10078,6571278.850008529,4468.469618005891,451315.431418595,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 09:57:00,2025-04-07 10:03:00,buy,1.10014,1.1017399999999997,1.09934,1.1017399999999997,5641442.892733059,9026.3086283719,460341.74004696694,win,MSS - Bullish,Break of LH at 1.09527
2025-04-07 10:03:00,2025-04-07 11:19:00,buy,1.10152,1.09934,1.09934,1.1058800000000002,2111659.3580135414,-4603.41740046967,455738.3226464973,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:19:00,2025-04-07 11:20:00,buy,1.09891,1.09975,1.09975,1.10059,5425456.221982421,4557.383226464973,460295.70587296225,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:20:00,2025-04-07 11:21:00,buy,1.099,1.09975,1.09975,1.1005,6137276.078305932,4602.957058729623,464898.66293169186,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:21:00,2025-04-07 11:22:00,buy,1.09884,1.09975,1.09975,1.10066,5108776.515733067,4648.986629316919,469547.6495610088,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:22:00,2025-04-07 11:23:00,buy,1.09861,1.09975,1.09975,1.10089,4118839.0312372125,4695.476495610088,474243.1260566189,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:23:00,2025-04-07 11:24:00,buy,1.09832,1.09975,1.09975,1.10118,3316385.4968993347,4742.431260566189,478985.55731718504,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:24:00,2025-04-07 11:25:00,buy,1.09823,1.09975,1.09975,1.10127,3151220.7718236567,4789.855573171851,483775.4128903569,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:25:00,2025-04-07 11:26:00,buy,1.09848,1.09975,1.09975,1.10102,3809255.2196087963,4837.754128903569,488613.16701926047,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:26:00,2025-04-07 11:27:00,buy,1.09888,1.09975,1.09975,1.10062,5616243.299072434,4886.131670192604,493499.29868945305,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:27:00,2025-04-07 11:28:00,buy,1.09902,1.09975,1.09975,1.10048,6760264.365609896,4934.992986894531,498434.29167634755,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:28:00,2025-04-07 11:29:00,buy,1.09795,1.09975,1.09975,1.10155,2769079.3982018945,4984.342916763476,503418.63459311106,loss,MSS - Bullish,Break of LH at 1.09527
2025-04-07 11:29:00,2025-04-07 11:45:00,sell,1.097,1.09905,1.09905,1.0928999999999998,2455700.656551633,-5034.186345931111,498384.44824718,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 11:45:00,2025-04-07 11:46:00,sell,1.09875,1.09905,1.09905,1.0981499999999995,16612814.9415622,-4983.8444824718,493400.60376470815,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 11:46:00,2025-04-07 11:47:00,sell,1.0994,1.09905,1.09905,1.0987000000000002,14097160.107569115,4934.006037647082,498334.60980235523,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 11:47:00,2025-04-07 11:48:00,sell,1.09965,1.09905,1.09905,1.0984500000000001,8305576.830040169,4983.346098023552,503317.95590037876,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 11:50:00,2025-04-07 11:51:00,sell,1.09973,1.09905,1.09905,1.09837,7401734.645593653,5033.179559003787,508351.13545938255,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 11:58:00,2025-04-07 12:21:00,sell,1.09953,1.0969299999999997,1.10083,1.0969299999999997,3910393.349687321,10167.022709187651,518518.1581685702,win,MSS - Bearish,Break of HL at 1.09975
2025-04-07 12:21:00,2025-04-07 13:19:00,sell,1.09684,1.09782,1.09782,1.09488,5291001.613965105,-5185.181581685702,513332.97658688447,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:19:00,2025-04-07 13:20:00,sell,1.09797,1.09727,1.09727,1.09657,7333328.236956301,5133.329765868845,518466.3063527533,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:20:00,2025-04-07 13:21:00,sell,1.09794,1.09727,1.09727,1.0966,7738303.079892436,5184.663063527533,523650.96941628086,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:21:00,2025-04-07 13:22:00,sell,1.09762,1.09727,1.09727,1.09692,14961456.269033499,5236.509694162809,528887.4791104436,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:22:00,2025-04-07 13:23:00,sell,1.09832,1.09727,1.09727,1.09622,5037023.610575676,5288.874791104437,534176.3539015481,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:23:00,2025-04-07 13:24:00,sell,1.09838,1.09727,1.09727,1.09616,4812399.584698873,5341.763539015481,539518.1174405635,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:24:00,2025-04-07 13:29:00,sell,1.09807,1.09845,1.09845,1.0973100000000005,14197845.195810843,-5395.181174405635,534122.9362661579,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:31:00,2025-04-07 13:32:00,sell,1.09827,1.09845,1.09845,1.0979100000000004,29673496.459256228,-5341.229362661579,528781.7069034963,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:32:00,2025-04-07 13:33:00,sell,1.09873,1.09845,1.09845,1.0981699999999999,18885060.960835245,5287.817069034963,534069.5239725312,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:33:00,2025-04-07 13:34:00,sell,1.09875,1.09845,1.09845,1.09815,17802317.465753,5340.695239725312,539410.2192122565,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:34:00,2025-04-07 13:35:00,sell,1.09873,1.09845,1.09845,1.0981699999999999,19264650.68614803,5394.102192122565,544804.3214043791,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:35:00,2025-04-07 13:37:00,sell,1.09878,1.0983200000000002,1.09901,1.0983200000000002,23687144.40889094,10896.086428087581,555700.4078324666,win,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:37:00,2025-04-07 13:53:00,sell,1.09819,1.09655,1.09901,1.09655,6776834.2418589955,11114.008156649334,566814.415989116,win,MSS - Bearish,Break of HL at 1.09975
2025-04-07 13:53:00,2025-04-07 15:52:00,sell,1.09649,1.09901,1.09901,1.0914499999999998,2249263.5555122956,-5668.14415989116,561146.2718292248,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 15:52:00,2025-04-07 15:53:00,sell,1.09845,1.09586,1.09586,1.0932700000000002,2166587.9221206675,5611.462718292248,566757.734547517,loss,MSS - Bearish,Break of HL at 1.09975
2025-04-07 16:44:00,2025-04-07 17:10:00,sell,1.09542,1.09692,1.09692,1.0924200000000004,3778384.8969838633,-5667.577345475171,561090.1572020418,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 17:10:00,2025-04-07 17:11:00,sell,1.09534,1.09483,1.09483,1.09432,11001767.788275104,5610.901572020418,566701.0587740622,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 17:15:00,2025-04-07 18:31:00,sell,1.09561,1.09039,1.09822,1.09039,2171268.424421693,11334.021175481244,578035.0799495435,win,MSS - Bearish,Break of HL at 1.09586
2025-04-07 18:31:00,2025-04-07 20:00:00,sell,1.09054,1.09359,1.09359,1.08444,1895196.9834411277,-5780.350799495434,572254.729150048,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:00:00,2025-04-07 20:01:00,sell,1.09304,1.09248,1.09248,1.0919199999999998,10218834.449105885,5722.54729150048,577977.2764415485,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:01:00,2025-04-07 20:16:00,sell,1.0932,1.09385,1.09385,1.0918999999999999,8891958.099100206,-5779.772764415485,572197.503677133,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:16:00,2025-04-07 20:17:00,sell,1.09415,1.09373,1.09373,1.0933100000000002,13623750.087555168,5721.97503677133,577919.4787139044,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:17:00,2025-04-07 20:18:00,sell,1.09408,1.09373,1.09373,1.0933800000000002,16511985.10611861,5779.194787139044,583698.6735010435,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:18:00,2025-04-07 20:19:00,sell,1.09406,1.09373,1.09373,1.0934000000000001,17687838.59094385,5836.986735010435,589535.6602360539,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:19:00,2025-04-07 20:20:00,sell,1.09394,1.09373,1.09373,1.0935200000000003,28073126.677931197,5895.356602360539,595431.0168384144,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:20:00,2025-04-07 20:21:00,sell,1.09408,1.09373,1.09373,1.0933800000000002,17012314.766819112,5954.310168384145,601385.3270067985,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:21:00,2025-04-07 20:22:00,sell,1.09395,1.09373,1.09373,1.0935100000000002,27335696.68214125,6013.853270067985,607399.1802768664,loss,MSS - Bearish,Break of HL at 1.09586
2025-04-07 20:22:00,2025-04-07 21:18:00,buy,1.09431,1.09308,1.09308,1.0967699999999996,4938204.717698734,-6073.9918027686645,601325.1884740978,loss,MSS - Bullish,Break of LH at 1.09373
2025-04-07 21:37:00,2025-04-07 22:15:00,buy,1.09378,1.09232,1.09232,1.0967,4118665.674480074,-6013.251884740977,595311.9365893567,loss,MSS - Bullish,Break of LH at 1.09373
2025-04-08 08:00:00,2025-04-08 08:05:00,buy,1.09735,1.09707,1.09707,1.0979100000000002,21261140.592472624,-5953.119365893567,589358.8172234632,loss,MSS - Bullish,Break of LH at 1.09180
2025-04-08 08:05:00,2025-04-08 08:06:00,buy,1.09695,1.09707,1.09707,1.0971899999999999,49113234.7686637,5893.588172234632,595252.4053956978,loss,MSS - Bullish,Break of LH at 1.09180
2025-04-08 08:06:00,2025-04-08 08:07:00,buy,1.0968,1.09707,1.09707,1.09734,22046385.38502646,5952.524053956978,601204.9294496548,loss,MSS - Bullish,Break of LH at 1.09180
2025-04-08 08:07:00,2025-04-08 08:08:00,buy,1.09674,1.09707,1.09707,1.0974,18218331.19544732,6012.049294496548,607216.9787441513,loss,MSS - Bullish,Break of LH at 1.09180
2025-04-08 08:08:00,2025-04-08 08:09:00,buy,1.09671,1.09707,1.09707,1.09743,16867138.298452586,6072.169787441513,613289.1485315928,loss,MSS - Bullish,Break of LH at 1.09180
